"Carrier_Code","Date","Flight_Number","Tail_Number","Destination_Airport","Delay_Minutes","Delay_Carrier","Delay_Weather","Delay_NationalAviationSystem","Delay_Security","Delay_LateAircraftArrival"
"DL","1/1/18",121,"N314NB","MSP",-7,0,0,0,0,0
"DL","1/1/18",367,"N339NW","SRQ",15,0,0,0,0,0
"DL","1/1/18",583,"N937AT","DTW",26,0,0,0,0,0
"DL","1/1/18",658,"N810DN","ATL",162,5,0,0,0,143
"DL","1/1/18",786,"N944AT","TPA",-4,0,0,0,0,0
"DL","1/1/18",834,"N351NW","DEN",-10,0,0,0,0,0
"DL","1/1/18",840,"N326US","PBI",4,0,0,0,0,0
"DL","1/1/18",870,"N325US","MCO",37,6,0,0,0,18
"DL","1/1/18",879,"N980AT","TPA",11,0,0,0,0,0
"DL","1/1/18",896,"N333NW","MIA",-8,0,0,0,0,0
"DL","1/1/18",898,"N378NW","PBI",30,0,0,0,0,0
"DL","1/1/18",904,"N818DA","ATL",0,0,0,0,0,0
"DL","1/1/18",913,"N961AT","RSW",114,113,0,0,0,0
"DL","1/1/18",925,"N375NC","MCO",-1,0,0,0,0,0
"DL","1/1/18",927,"N337NB","MSP",-3,0,0,0,0,0
"DL","1/1/18",947,"N343NW","MSY",24,0,0,0,0,0
"DL","1/1/18",955,"N320DN","DTW",-1,0,0,0,0,0
"DL","1/1/18",964,"N816DN","DTW",1,0,0,0,0,0
"DL","1/1/18",972,"N920AT","RSW",-7,0,0,0,0,0
"DL","1/1/18",1055,"N364NW","PBI",12,0,0,0,0,0
"DL","1/1/18",1131,"N919AT","FLL",11,11,0,28,0,0
"DL","1/1/18",1338,"N333NW","MIA",28,17,0,0,0,0
"DL","1/1/18",1346,"N361NW","ATL",-2,0,0,0,0,0
"DL","1/1/18",1377,"N353NW","MCO",-6,0,0,0,0,0
"DL","1/1/18",1398,"N353NW","MCO",0,0,0,0,0,0
"DL","1/1/18",1415,"N361NW","MIA",-3,0,0,0,0,0
"DL","1/1/18",1447,"N845DN","ATL",6,0,0,0,0,0
"DL","1/1/18",1456,"N893AT","RSW",-9,0,0,0,0,0
"DL","1/1/18",1472,"N945AT","MIA",-1,0,0,0,0,0
"DL","1/1/18",1485,"N919AT","MCO",23,0,0,17,0,23
"DL","1/1/18",1496,"N336NB","MSP",-8,0,0,0,0,0
"DL","1/1/18",1539,"N811DZ","ATL",12,0,0,0,0,0
"DL","1/1/18",1585,"N353NB","MCO",-5,0,0,27,0,0
"DL","1/1/18",1635,"N325US","MCO",33,33,0,9,0,0
"DL","1/1/18",1702,"N910AT","FLL",-8,0,0,0,0,0
"DL","1/1/18",1733,"N944AT","MIA",-1,0,0,0,0,0
"DL","1/1/18",1832,"N320US","ATL",-4,0,0,0,0,0
"DL","1/1/18",1842,"N309US","ATL",-2,0,0,0,0,0
"DL","1/1/18",1875,"N910AT","TPA",-5,0,0,0,0,0
"DL","1/1/18",1889,"N377NW","MIA",6,0,0,0,0,0
"DL","1/1/18",1957,"N920AT","RSW",41,16,0,0,0,0
"DL","1/1/18",1962,"N961AT","TPA",-7,0,0,0,0,0
"DL","1/1/18",1965,"N355NW","DEN",-6,0,0,0,0,0
"DL","1/1/18",1982,"N374NW","MIA",-3,0,0,0,0,0
"DL","1/1/18",1992,"N309US","ATL",-9,0,0,0,0,0
"DL","1/1/18",1996,"N986AT","FLL",-5,0,0,0,0,0
"DL","1/1/18",2056,"N969AT","FLL",23,0,0,0,0,0
"DL","1/1/18",2064,"N945AT","FLL",-6,0,0,0,0,0
"DL","1/1/18",2077,"N368NW","MCO",-1,0,0,0,0,0
"DL","1/1/18",2149,"N862DN","MSP",9,0,0,0,0,0
"DL","1/1/18",2219,"N327NW","TPA",-3,0,0,0,0,0
"DL","1/1/18",2248,"N317US","ATL",7,0,0,0,0,0
"DL","1/1/18",2264,"N925AT","FLL",-3,0,0,0,0,0
"DL","1/1/18",2280,"N986AT","TPA",-3,0,0,0,0,0
"DL","1/1/18",2285,"N337NB","MCO",-1,0,0,0,0,0
"DL","1/1/18",2299,"N327NB","ATL",-8,0,0,0,0,0
"DL","1/1/18",2314,"N607AT","FLL",8,0,0,0,0,0
"DL","1/1/18",2354,"N969AT","FLL",35,20,0,0,0,0
"DL","1/1/18",2358,"N607AT","PBI",-5,0,0,0,0,0
"DL","1/1/18",2436,"N340NW","PBI",13,0,0,0,0,0
"DL","1/1/18",2504,"N329NW","MSY",35,27,0,0,0,0
"DL","1/1/18",2669,"N986AT","BOS",-3,0,0,0,0,0
"DL","1/1/18",2787,"N351NW","FLL",1,0,0,0,0,0
"DL","1/1/18",2807,"N320DN","DTW",-5,0,0,0,0,0
"DL","1/1/18",2852,"N327NW","PBI",30,30,0,1,0,0
"DL","1/2/18",367,"N343NW","SRQ",1,0,0,0,0,0
"DL","1/2/18",583,"N920AT","DTW",-1,0,0,0,0,0
"DL","1/2/18",658,"N361NW","ATL",-5,0,0,0,0,0
"DL","1/2/18",663,"N945AT","ORF",-3,0,0,0,0,0
"DL","1/2/18",675,"N309US","ATL",33,0,0,0,0,0
"DL","1/2/18",786,"N893AT","TPA",101,63,0,0,0,0
"DL","1/2/18",831,"N327NW","DTW",-7,0,0,0,0,0
"DL","1/2/18",834,"N343NW","DEN",-2,0,0,0,0,0
"DL","1/2/18",840,"N354NW","PBI",-2,0,0,0,0,0
"DL","1/2/18",855,"N931DN","MSP",-1,0,0,0,0,0
"DL","1/2/18",870,"N364NW","MCO",0,0,0,0,0,0
"DL","1/2/18",879,"N919AT","TPA",-5,0,0,0,0,0
"DL","1/2/18",896,"N340NW","MIA",-2,0,0,0,0,0
"DL","1/2/18",898,"N358NW","PBI",1,0,0,0,0,0
"DL","1/2/18",904,"N819DN","ATL",-3,0,0,0,0,0
"DL","1/2/18",913,"N944AT","RSW",-5,0,0,0,0,0
"DL","1/2/18",925,"N369NW","MCO",-3,0,0,0,0,0
"DL","1/2/18",927,"N980AT","MSP",0,0,0,0,0,0
"DL","1/2/18",955,"N838DN","DTW",-7,0,0,0,0,0
"DL","1/2/18",964,"N327NB","DTW",0,0,0,0,0,0
"DL","1/2/18",972,"N992AT","RSW",8,0,0,0,0,0
"DL","1/2/18",1182,"N367NW","MSY",-3,0,0,0,0,0
"DL","1/2/18",1245,"N348NW","DEN",46,27,0,0,0,0
"DL","1/2/18",1338,"N340NW","MIA",11,0,0,0,0,0
"DL","1/2/18",1346,"N355NW","ATL",-3,0,0,0,0,0
"DL","1/2/18",1377,"N353NW","MCO",-2,0,0,0,0,0
"DL","1/2/18",1398,"N339NW","MCO",1,0,0,0,0,0
"DL","1/2/18",1415,"N378NW","MIA",2,0,0,0,0,0
"DL","1/2/18",1447,"N329NB","ATL",-4,0,0,0,0,0
"DL","1/2/18",1456,"N961AT","RSW",-7,0,0,0,0,0
"DL","1/2/18",1461,"N837DN","ATL",-4,0,0,0,0,0
"DL","1/2/18",1472,"N925AT","MIA",0,0,0,0,0,0
"DL","1/2/18",1496,"N302DN","MSP",-5,0,0,0,0,0
"DL","1/2/18",1539,"N330NW","ATL",31,0,0,0,0,0
"DL","1/2/18",1585,"N337NB","MCO",11,0,0,0,0,0
"DL","1/2/18",1635,"N364NW","MCO",0,0,0,0,0,0
"DL","1/2/18",1702,"N871DN","FLL",0,0,0,0,0,0
"DL","1/2/18",1832,"N358NW","ATL",24,0,0,0,0,0
"DL","1/2/18",1842,"N805DN","ATL",3,0,0,0,0,0
"DL","1/2/18",1875,"N945AT","TPA",-5,0,0,0,0,0
"DL","1/2/18",1877,"N851DN","ATL",-3,0,0,0,0,0
"DL","1/2/18",1879,"N373NW","FLL",-4,0,0,0,0,0
"DL","1/2/18",1889,"N353NW","MIA",-5,0,0,0,0,0
"DL","1/2/18",1919,"N316NB","MSP",8,0,0,0,0,0
"DL","1/2/18",1923,"N368NW","MIA",1,0,0,0,0,0
"DL","1/2/18",1957,"N607AT","RSW",7,0,0,0,0,0
"DL","1/2/18",1962,"N992AT","TPA",-2,0,0,0,0,0
"DL","1/2/18",1965,"N357NW","DEN",-3,0,0,0,0,0
"DL","1/2/18",1989,"N329NB","ATL",0,0,0,0,0,0
"DL","1/2/18",1992,"N805DN","ATL",-6,0,0,0,0,0
"DL","1/2/18",2056,"N944AT","FLL",12,0,0,0,0,0
"DL","1/2/18",2057,"N3748Y","ATL",-3,0,0,0,0,0
"DL","1/2/18",2064,"N326US","FLL",-3,0,0,0,0,0
"DL","1/2/18",2131,"N969AT","DTW",21,0,0,0,0,0
"DL","1/2/18",2148,"N353NB","DTW",0,0,0,0,0,0
"DL","1/2/18",2149,"N309US","MSP",2,0,0,0,0,0
"DL","1/2/18",2248,"N913DN","ATL",14,0,0,0,0,0
"DL","1/2/18",2264,"N910AT","FLL",29,0,0,0,0,0
"DL","1/2/18",2280,"N607AT","TPA",-3,0,0,0,0,0
"DL","1/2/18",2285,"N339NW","MCO",-4,0,0,0,0,0
"DL","1/2/18",2292,"N329NW","MSP",-3,0,0,0,0,0
"DL","1/2/18",2354,"N969AT","FLL",-5,0,0,0,0,0
"DL","1/2/18",2358,"N893AT","PBI",-8,0,0,0,0,0
"DL","1/2/18",2436,"N374NW","PBI",0,0,0,0,0,0
"DL","1/2/18",2504,"N331NW","MSY",23,0,0,0,0,0
"DL","1/2/18",2675,"N986AT","BOS",-7,0,0,0,0,0
"DL","1/2/18",2676,"N964AT","BOS",-4,0,0,0,0,0
"DL","1/2/18",2787,"N980AT","FLL",-2,0,0,0,0,0
"DL","1/2/18",2807,"N351NW","DTW",-1,0,0,0,0,0
"DL","1/2/18",2835,"N373NW","DTW",-2,0,0,0,0,0
"DL","1/2/18",2852,"N925AT","PBI",-5,0,0,0,0,0
"DL","1/3/18",121,"N837DN","MSP",-7,0,0,0,0,0
"DL","1/3/18",583,"N337NB","DTW",-6,0,0,0,0,0
"DL","1/3/18",702,"N338NW","MCO",-3,0,0,0,0,0
"DL","1/3/18",786,"N992AT","TPA",-6,0,0,0,0,0
"DL","1/3/18",831,"N326US","DTW",-3,0,0,0,0,0
"DL","1/3/18",838,"N357NW","MIA",11,0,0,0,0,0
"DL","1/3/18",840,"N355NW","PBI",0,0,0,0,0,0
"DL","1/3/18",855,"N324NB","MSP",-6,0,0,0,0,0
"DL","1/3/18",870,"N367NW","MCO",-2,0,0,0,0,0
"DL","1/3/18",896,"N369NW","MIA",6,0,0,0,0,0
"DL","1/3/18",904,"N337NW","ATL",6,0,0,0,0,0
"DL","1/3/18",905,"N360NB","MSY",-4,0,0,0,0,0
"DL","1/3/18",925,"N988AT","MCO",0,0,0,0,0,0
"DL","1/3/18",927,"N336NW","MSP",-2,0,0,0,0,0
"DL","1/3/18",964,"N347NW","DTW",-4,0,0,0,0,0
"DL","1/3/18",1076,"N309US","FLL",0,0,0,0,0,0
"DL","1/3/18",1131,"N354NW","FLL",-5,0,0,0,0,0
"DL","1/3/18",1145,"N811DZ","DTW",-2,0,0,0,0,0
"DL","1/3/18",1346,"N301DV","ATL",-2,0,0,0,0,0
"DL","1/3/18",1415,"N321US","MIA",-2,0,0,0,0,0
"DL","1/3/18",1496,"N377NW","MSP",-9,0,0,0,0,0
"DL","1/3/18",1539,"N344NW","ATL",-3,0,0,0,0,0
"DL","1/3/18",1636,"N342NW","CVG",-4,0,0,0,0,0
"DL","1/3/18",1639,"N363NB","DFW",-2,0,0,0,0,0
"DL","1/3/18",1654,"N893AT","SRQ",-1,0,0,0,0,0
"DL","1/3/18",1655,"N925AT","MSP",-3,0,0,0,0,0
"DL","1/3/18",1832,"N317US","ATL",-3,0,0,0,0,0
"DL","1/3/18",1842,"N378NW","ATL",-3,0,0,0,0,0
"DL","1/3/18",1870,"N309US","ATL",3,0,0,0,0,0
"DL","1/3/18",1877,"N326US","ATL",0,0,0,0,0,0
"DL","1/3/18",1879,"N339NW","FLL",-5,0,0,0,0,0
"DL","1/3/18",1903,"N835DN","ATL",-3,0,0,0,0,0
"DL","1/3/18",1914,"N319DN","ATL",3,0,0,0,0,0
"DL","1/3/18",1965,"N357NB","DEN",1,0,0,0,0,0
"DL","1/3/18",1982,"N376NW","MIA",19,15,0,0,0,0
"DL","1/3/18",1992,"N378NW","ATL",0,0,0,0,0,0
"DL","1/3/18",2056,"N893AT","FLL",-6,0,0,0,0,0
"DL","1/3/18",2057,"N306DN","ATL",-3,0,0,0,0,0
"DL","1/3/18",2064,"N321US","FLL",24,18,0,8,0,6
"DL","1/3/18",2131,"N302NB","DTW",-2,0,0,0,0,0
"DL","1/3/18",2148,"N910AT","DTW",0,0,0,0,0,0
"DL","1/3/18",2149,"N340NW","MSP",0,0,0,0,0,0
"DL","1/3/18",2178,"N974AT","TPA",-1,0,0,0,0,0
"DL","1/3/18",2181,"N328NW","MCO",-1,0,0,0,0,0
"DL","1/3/18",2248,"N328NW","ATL",8,0,0,0,0,0
"DL","1/3/18",2280,"N964AT","TPA",-2,0,0,34,0,0
"DL","1/3/18",2285,"N324DX","MCO",1,0,0,0,0,0
"DL","1/3/18",2292,"N363NB","MSP",-4,0,0,0,0,0
"DL","1/3/18",2299,"N324DX","ATL",-1,0,0,0,0,0
"DL","1/3/18",2322,"N359NW","ATL",54,13,0,0,0,12
"DL","1/3/18",2436,"N359NW","PBI",5,0,0,0,0,0
"DL","1/3/18",2515,"N355NW","ATL",-1,0,0,0,0,0
"DL","1/3/18",2673,"N944AT","BOS",0,0,0,0,0,0
"DL","1/3/18",2686,"N893AT","BOS",-4,0,0,0,0,0
"DL","1/3/18",2690,"N988AT","BOS",-2,0,0,0,0,0
"DL","1/3/18",2702,"N357NW","DEN",6,0,0,0,0,0
"DL","1/3/18",2807,"N338NB","DTW",-3,0,0,0,0,0
"DL","1/3/18",2835,"N919AT","DTW",-1,0,0,0,0,0
"DL","1/3/18",2852,"N339NW","PBI",12,0,0,0,0,0
"DL","1/4/18",121,"N322US","MSP",0,0,0,0,0,0
"DL","1/4/18",583,"N893AT","DTW",0,0,0,0,0,0
"DL","1/4/18",702,"N378NW","MCO",0,0,0,0,0,0
"DL","1/4/18",786,"N988AT","TPA",0,0,0,0,0,0
"DL","1/4/18",831,"N329NW","DTW",842,19,791,0,0,0
"DL","1/4/18",838,"N338NW","MIA",0,0,0,0,0,0
"DL","1/4/18",840,"N359NW","PBI",0,0,0,0,0,0
"DL","1/4/18",855,"N370NB","MSP",0,0,0,0,0,0
"DL","1/4/18",870,"N348NW","MCO",0,0,0,0,0,0
"DL","1/4/18",896,"N355NW","MIA",0,0,0,0,0,0
"DL","1/4/18",898,"N355NW","PBI",0,0,0,0,0,0
"DL","1/4/18",904,"N376NW","ATL",0,0,0,0,0,0
"DL","1/4/18",905,"N369NB","MSY",0,0,0,0,0,0
"DL","1/4/18",925,"N325US","MCO",0,0,0,0,0,0
"DL","1/4/18",927,"N340NW","MSP",0,0,0,0,0,0
"DL","1/4/18",964,"N358NW","DTW",-3,0,0,17,0,0
"DL","1/4/18",1076,"N348NW","FLL",0,0,0,0,0,0
"DL","1/4/18",1131,"N349NW","FLL",0,0,0,0,0,0
"DL","1/4/18",1145,"N847DN","DTW",8,8,0,13,0,0
"DL","1/4/18",1346,"N301DV","ATL",0,0,0,0,0,0
"DL","1/4/18",1415,"N376NW","MIA",0,0,0,0,0,0
"DL","1/4/18",1496,"N347NW","MSP",0,0,0,0,0,0
"DL","1/4/18",1539,"N347NW","ATL",0,0,0,0,0,0
"DL","1/4/18",1639,"N351NB","DFW",-7,0,0,0,0,0
"DL","1/4/18",1654,"N992AT","SRQ",0,0,0,0,0,0
"DL","1/4/18",1832,"N307DX","ATL",0,0,0,0,0,0
"DL","1/4/18",1842,"N378NW","ATL",0,0,0,0,0,0
"DL","1/4/18",1870,"N363NW","ATL",0,0,0,0,0,0
"DL","1/4/18",1875,"N974AT","TPA",0,0,0,0,0,0
"DL","1/4/18",1877,"N325US","ATL",0,0,0,0,0,0
"DL","1/4/18",1879,"N377NW","FLL",0,0,0,0,0,0
"DL","1/4/18",1903,"N301DV","ATL",585,0,573,0,0,0
"DL","1/4/18",1914,"N319DN","ATL",0,0,0,0,0,0
"DL","1/4/18",1923,"N336NW","MIA",0,0,0,0,0,0
"DL","1/4/18",1965,"N360NB","DEN",9,0,0,0,0,0
"DL","1/4/18",1982,"N376NW","MIA",0,0,0,0,0,0
"DL","1/4/18",1992,"N328NW","ATL",0,0,0,0,0,0
"DL","1/4/18",2056,"N992AT","FLL",0,0,0,0,0,0
"DL","1/4/18",2057,"N317DN","ATL",0,0,0,0,0,0
"DL","1/4/18",2064,"N377NW","FLL",0,0,0,0,0,0
"DL","1/4/18",2131,"N302NB","DTW",0,0,0,0,0,0
"DL","1/4/18",2148,"N302NB","DTW",0,0,0,0,0,0
"DL","1/4/18",2149,"N354NW","MSP",0,0,0,0,0,0
"DL","1/4/18",2178,"N974AT","TPA",0,0,0,0,0,0
"DL","1/4/18",2181,"N336NW","MCO",0,0,0,0,0,0
"DL","1/4/18",2248,"N325US","ATL",114,0,114,11,0,0
"DL","1/4/18",2280,"N988AT","TPA",6,0,0,0,0,0
"DL","1/4/18",2285,"N378NW","MCO",-3,0,0,0,0,0
"DL","1/4/18",2292,"N351NB","MSP",0,0,0,0,0,0
"DL","1/4/18",2299,"N320DN","ATL",0,0,0,0,0,0
"DL","1/4/18",2322,"N333NW","ATL",0,0,0,0,0,0
"DL","1/4/18",2358,"N378NW","PBI",0,0,0,0,0,0
"DL","1/4/18",2515,"N842DN","ATL",0,0,0,0,0,0
"DL","1/4/18",2674,"N930AT","BOS",0,0,0,0,0,0
"DL","1/4/18",2702,"N321US","DEN",0,0,0,0,0,0
"DL","1/4/18",2807,"N337NB","DTW",0,0,0,0,0,0
"DL","1/4/18",2835,"N998AT","DTW",0,0,0,0,0,0
"DL","1/4/18",2852,"N339NW","PBI",0,0,0,0,0,0
"DL","1/5/18",121,"N330NW","MSP",0,0,0,0,0,0
"DL","1/5/18",583,"N992AT","DTW",0,0,0,0,0,0
"DL","1/5/18",702,"N367NW","MCO",9,0,0,0,0,0
"DL","1/5/18",786,"N608AT","TPA",113,13,0,0,0,63
"DL","1/5/18",831,"N377NW","DTW",-3,0,0,0,0,0
"DL","1/5/18",838,"N367NW","MIA",-2,0,0,0,0,0
"DL","1/5/18",840,"N321US","PBI",-1,0,0,0,0,0
"DL","1/5/18",855,"N348NB","MSP",15,0,0,0,0,0
"DL","1/5/18",870,"N348NW","MCO",-2,0,0,0,0,0
"DL","1/5/18",896,"N331NW","MIA",2,0,0,0,0,0
"DL","1/5/18",898,"N355NW","PBI",4,0,0,0,0,0
"DL","1/5/18",904,"N317US","ATL",-2,0,0,0,0,0
"DL","1/5/18",905,"N316NB","MSY",0,0,0,0,0,0
"DL","1/5/18",925,"N333NW","MCO",31,0,0,0,0,0
"DL","1/5/18",927,"N333NW","MSP",1,0,0,0,0,0
"DL","1/5/18",964,"N327NW","DTW",5,0,0,0,0,0
"DL","1/5/18",1076,"N376NW","FLL",17,0,0,0,0,0
"DL","1/5/18",1131,"N354NW","FLL",-1,0,0,0,0,0
"DL","1/5/18",1145,"N847DN","DTW",0,0,0,0,0,0
"DL","1/5/18",1346,"N326US","ATL",13,0,0,0,0,0
"DL","1/5/18",1415,"N358NW","MIA",0,0,0,0,0,0
"DL","1/5/18",1496,"N371NW","MSP",201,10,0,0,0,140
"DL","1/5/18",1539,"N374NW","ATL",23,0,0,0,0,0
"DL","1/5/18",1639,"N368NW","DFW",-1,0,0,0,0,0
"DL","1/5/18",1654,"N992AT","SRQ",7,0,0,0,0,0
"DL","1/5/18",1832,"N328DN","ATL",26,0,0,0,0,0
"DL","1/5/18",1842,"N326US","ATL",-5,0,0,0,0,0
"DL","1/5/18",1870,"N351NW","ATL",5,0,0,0,0,0
"DL","1/5/18",1875,"N988AT","TPA",-9,0,0,23,0,0
"DL","1/5/18",1877,"N324DX","ATL",0,0,0,0,0,0
"DL","1/5/18",1879,"N377NW","FLL",0,0,0,0,0,0
"DL","1/5/18",1903,"N301DV","ATL",-2,0,0,0,0,0
"DL","1/5/18",1914,"N313DN","ATL",5,0,0,0,0,0
"DL","1/5/18",1923,"N363NW","MIA",15,0,0,0,0,0
"DL","1/5/18",1965,"N323NB","DEN",-3,0,0,0,0,0
"DL","1/5/18",1982,"N339NW","MIA",-1,0,0,0,0,0
"DL","1/5/18",1992,"N317US","ATL",11,0,0,0,0,0
"DL","1/5/18",2056,"N992AT","FLL",2,0,0,0,0,0
"DL","1/5/18",2064,"N358NW","FLL",13,0,0,0,0,0
"DL","1/5/18",2131,"N325US","DTW",38,6,0,0,0,9
"DL","1/5/18",2148,"N319NB","DTW",5,0,0,0,0,0
"DL","1/5/18",2149,"N349NW","MSP",1,0,0,0,0,0
"DL","1/5/18",2178,"N988AT","TPA",26,0,0,0,0,0
"DL","1/5/18",2181,"N322US","MCO",6,0,0,0,0,0
"DL","1/5/18",2248,"N322US","ATL",21,0,0,0,0,0
"DL","1/5/18",2280,"N608AT","TPA",0,0,0,0,0,0
"DL","1/5/18",2285,"N348NW","MCO",-3,0,0,0,0,0
"DL","1/5/18",2292,"N327NB","MSP",5,0,0,0,0,0
"DL","1/5/18",2299,"N325DN","ATL",0,0,0,0,0,0
"DL","1/5/18",2322,"N355NW","ATL",5,0,0,0,0,0
"DL","1/5/18",2358,"N339NW","PBI",0,0,0,0,0,0
"DL","1/5/18",2515,"N841DN","ATL",0,0,0,0,0,0
"DL","1/5/18",2674,"N910AT","BOS",-3,0,0,0,0,0
"DL","1/5/18",2702,"N376NW","DEN",-3,0,0,0,0,0
"DL","1/5/18",2807,"N368NW","DTW",10,0,0,0,0,0
"DL","1/5/18",2835,"N998AT","DTW",-7,0,0,0,0,0
"DL","1/5/18",2852,"N377NW","PBI",2,0,0,0,0,0
"DL","1/6/18",121,"N371NW","MSP",13,0,0,0,0,0
"DL","1/6/18",583,"N988AT","DTW",-4,0,0,0,0,0
"DL","1/6/18",786,"N992AT","TPA",4,0,0,0,0,0
"DL","1/6/18",838,"N367NW","MIA",-3,0,0,0,0,0
"DL","1/6/18",845,"N986AT","MSP",1,0,0,0,0,0
"DL","1/6/18",870,"N348NW","MCO",11,0,0,0,0,0
"DL","1/6/18",871,"N998AT","SRQ",9,0,0,0,0,0
"DL","1/6/18",904,"N311DN","ATL",-2,0,0,0,0,0
"DL","1/6/18",925,"N363NW","MCO",3,0,0,0,0,0
"DL","1/6/18",964,"N350NA","DTW",1,0,0,0,0,0
"DL","1/6/18",1076,"N335NB","FLL",0,0,0,0,0,0
"DL","1/6/18",1131,"N321US","FLL",39,14,0,0,0,2
"DL","1/6/18",1145,"N823DN","DTW",1,0,0,0,0,0
"DL","1/6/18",1415,"N328NW","MIA",9,0,0,0,0,0
"DL","1/6/18",1447,"N339NW","ATL",-1,0,0,19,0,0
"DL","1/6/18",1585,"N367NW","MCO",194,186,0,0,0,0
"DL","1/6/18",1832,"N317DN","ATL",-3,0,0,0,0,0
"DL","1/6/18",1877,"N313DN","ATL",0,0,0,0,0,0
"DL","1/6/18",1879,"N377NW","FLL",-5,0,0,0,0,0
"DL","1/6/18",1903,"N358NW","ATL",-1,0,0,0,0,0
"DL","1/6/18",1919,"N323NB","MSP",-5,0,0,0,0,0
"DL","1/6/18",1923,"N331NW","MIA",-3,0,0,0,0,0
"DL","1/6/18",1965,"N316NB","DEN",-4,0,0,0,0,0
"DL","1/6/18",1982,"N328NW","MIA",1,0,0,0,0,0
"DL","1/6/18",2056,"N998AT","FLL",177,0,143,0,0,0
"DL","1/6/18",2057,"N317DN","ATL",-4,0,0,0,0,0
"DL","1/6/18",2181,"N351NW","MCO",22,0,0,0,0,0
"DL","1/6/18",2280,"N608AT","TPA",-2,0,0,0,0,0
"DL","1/6/18",2285,"N330DX","MCO",-4,0,0,0,0,0
"DL","1/6/18",2299,"N327NW","ATL",15,0,0,0,0,0
"DL","1/6/18",2358,"N317US","PBI",20,0,0,0,0,0
"DL","1/6/18",2436,"N378NW","PBI",19,0,0,0,0,0
"DL","1/6/18",2515,"N333DX","ATL",13,0,0,0,0,0
"DL","1/6/18",2667,"N906AT","BOS",12,0,0,0,0,0
"DL","1/6/18",2807,"N324NB","DTW",-5,0,0,0,0,0
"DL","1/6/18",2852,"N377NW","PBI",-3,0,0,0,0,0
"DL","1/7/18",583,"N998AT","DTW",-5,0,0,0,0,0
"DL","1/7/18",786,"N987AT","TPA",0,0,0,0,0,0
"DL","1/7/18",823,"N320DN","MCO",-2,0,0,0,0,0
"DL","1/7/18",838,"N362NW","MIA",3,0,0,0,0,0
"DL","1/7/18",840,"N339NW","PBI",0,0,0,0,0,0
"DL","1/7/18",855,"N335NB","MSP",0,0,0,0,0,0
"DL","1/7/18",870,"N330DX","MCO",0,0,0,0,0,0
"DL","1/7/18",896,"N355NW","MIA",259,217,0,0,0,0
"DL","1/7/18",898,"N354NW","PBI",0,0,0,0,0,0
"DL","1/7/18",904,"N363NW","ATL",9,0,0,0,0,0
"DL","1/7/18",925,"N3744F","MCO",26,0,0,0,0,0
"DL","1/7/18",927,"N3744F","MSP",10,0,0,0,0,0
"DL","1/7/18",964,"N947AT","DTW",-3,0,0,0,0,0
"DL","1/7/18",1076,"N344NW","FLL",0,0,0,0,0,0
"DL","1/7/18",1131,"N328NW","FLL",6,0,0,0,0,0
"DL","1/7/18",1145,"N820DN","DTW",1,0,0,0,0,0
"DL","1/7/18",1182,"N323NB","MSY",-2,0,0,0,0,0
"DL","1/7/18",1346,"N311DN","ATL",8,0,0,0,0,0
"DL","1/7/18",1415,"N364NW","MIA",-1,0,0,0,0,0
"DL","1/7/18",1496,"N331NW","MSP",0,0,0,0,0,0
"DL","1/7/18",1539,"N317US","ATL",-3,0,0,0,0,0
"DL","1/7/18",1585,"N354NW","MCO",94,52,0,0,0,0
"DL","1/7/18",1654,"N910AT","SRQ",-3,0,0,0,0,0
"DL","1/7/18",1702,"N362NW","FLL",3,0,0,0,0,0
"DL","1/7/18",1832,"N307DX","ATL",10,0,0,0,0,0
"DL","1/7/18",1842,"N378NW","ATL",-3,0,0,0,0,0
"DL","1/7/18",1870,"N376NW","ATL",1,0,0,0,0,0
"DL","1/7/18",1875,"N987DN","TPA",-4,0,0,0,0,0
"DL","1/7/18",1877,"N325US","ATL",-5,0,0,0,0,0
"DL","1/7/18",1914,"N327DN","ATL",-5,0,0,0,0,0
"DL","1/7/18",1919,"N338NB","MSP",-4,0,0,0,0,0
"DL","1/7/18",1923,"N363NW","MIA",13,0,0,0,0,0
"DL","1/7/18",1965,"N326NB","DEN",1,0,0,0,0,0
"DL","1/7/18",1982,"N377NW","MIA",26,0,0,0,0,0
"DL","1/7/18",1992,"N378NW","ATL",6,0,0,0,0,0
"DL","1/7/18",2056,"N910AT","FLL",0,0,0,0,0,0
"DL","1/7/18",2057,"N313DN","ATL",3,0,0,0,0,0
"DL","1/7/18",2064,"N344NW","FLL",84,65,0,0,0,0
"DL","1/7/18",2131,"N947AT","DTW",5,0,0,0,0,0
"DL","1/7/18",2148,"N966AT","DTW",-4,0,0,0,0,0
"DL","1/7/18",2149,"N351NW","MSP",3,0,0,0,0,0
"DL","1/7/18",2178,"N987DN","TPA",-5,0,0,0,0,0
"DL","1/7/18",2248,"N320DN","ATL",37,0,0,0,0,0
"DL","1/7/18",2285,"N330DX","MCO",0,0,0,0,0,0
"DL","1/7/18",2292,"N357NB","MSP",-4,0,0,0,0,0
"DL","1/7/18",2299,"N316DN","ATL",-1,0,0,0,0,0
"DL","1/7/18",2322,"N375NC","ATL",17,0,0,0,0,0
"DL","1/7/18",2432,"N366NW","MCO",5,0,0,0,0,0
"DL","1/7/18",2436,"N375NC","PBI",9,0,0,0,0,0
"DL","1/7/18",2515,"N815DN","ATL",0,0,0,0,0,0
